match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,wicket_type,player_dismissed,legal_balls_bowled,legality,bowler_wicket,islegal,isDotforBatter,isOne,isTwo,isThree,isStrikeRotation,isFour,isSix,isBowlerWicket,is_striker_Out,is_nonstriker_Out,isWicket,total_runs,runs_scored,wickets_down,run_rate,last_fow,partnership_runs,isno,is_faced_by_batter,last_fow_run_rate,fours,sixes,striker_batting_position,non_striker_batting_position,runs_conceeded,isDotforbowler,legal_balls_remaining,target,runs_remaining,reqd_run_rate
M046,2025,2025-02-21 00:00:00,LSG,2,47,LSG,CSK,Shubman Gill,SS Iyer,Jagjit Singh,1,0,0,0,0,0,,,46,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,91,2,11.869565217391305,52.0,39.0,False,1,12.48,13,3,1,4,1,0,74.0,181.0,90.0,7.297297297297297
M046,2025,2025-02-21 00:00:00,LSG,2,48,LSG,CSK,SS Iyer,Shubman Gill,Jagjit Singh,1,0,0,0,0,0,,,47,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,92,2,11.74468085106383,52.0,40.0,False,1,12.48,13,3,4,1,1,0,73.0,181.0,89.0,7.315068493150685
M046,2025,2025-02-21 00:00:00,LSG,2,49,LSG,CSK,Shubman Gill,SS Iyer,Jagjit Singh,0,0,0,0,0,0,,,48,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,92,2,11.5,52.0,40.0,False,1,12.48,13,3,1,4,0,1,72.0,181.0,89.0,7.416666666666667
M046,2025,2025-02-21 00:00:00,LSG,2,50,LSG,CSK,SS Iyer,Shubman Gill,AR Patel,4,0,0,0,0,0,,,49,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,96,2,11.755102040816327,52.0,44.0,False,1,12.48,14,3,4,1,4,0,71.0,181.0,85.0,7.183098591549296
M046,2025,2025-02-21 00:00:00,LSG,2,51,LSG,CSK,SS Iyer,Shubman Gill,AR Patel,1,0,0,0,0,0,,,50,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,97,2,11.64,52.0,45.0,False,1,12.48,14,3,4,1,1,0,70.0,181.0,84.0,7.2
M046,2025,2025-02-21 00:00:00,LSG,2,52,LSG,CSK,Shubman Gill,SS Iyer,AR Patel,1,0,0,0,0,0,,,51,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,98,2,11.529411764705882,52.0,46.0,False,1,12.48,14,3,1,4,1,0,69.0,181.0,83.0,7.217391304347826
M046,2025,2025-02-21 00:00:00,LSG,2,53,LSG,CSK,SS Iyer,Shubman Gill,AR Patel,0,1,1,0,0,0,,,51,False,False,0,1,0,0,0,0,0,0,0,0,0,0,1,99,2,11.647058823529411,52.0,47.0,False,0,12.48,14,3,4,1,1,0,69.0,181.0,82.0,7.130434782608695
M046,2025,2025-02-21 00:00:00,LSG,2,54,LSG,CSK,SS Iyer,Shubman Gill,AR Patel,1,0,0,0,0,0,,,52,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,100,2,11.538461538461538,52.0,48.0,False,1,12.48,14,3,4,1,1,0,68.0,181.0,81.0,7.147058823529412
M046,2025,2025-02-21 00:00:00,LSG,2,55,LSG,CSK,Shubman Gill,SS Iyer,AR Patel,6,0,0,0,0,0,,,53,True,False,1,0,0,0,0,0,0,1,0,0,0,0,6,106,2,12.0,52.0,54.0,False,1,12.48,14,4,1,4,6,0,67.0,181.0,75.0,6.7164179104477615
M046,2025,2025-02-21 00:00:00,LSG,2,56,LSG,CSK,Shubman Gill,SS Iyer,AR Patel,1,0,0,0,0,0,,,54,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,107,2,11.88888888888889,52.0,55.0,False,1,12.48,14,4,1,4,1,0,66.0,181.0,74.0,6.727272727272728
M046,2025,2025-02-21 00:00:00,LSG,2,57,LSG,CSK,Shubman Gill,SS Iyer,M Siddharth,2,0,0,0,0,0,,,55,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,109,2,11.89090909090909,52.0,57.0,False,1,12.48,14,4,1,4,2,0,65.0,181.0,72.0,6.646153846153847
M046,2025,2025-02-21 00:00:00,LSG,2,58,LSG,CSK,Shubman Gill,SS Iyer,M Siddharth,0,0,0,0,0,0,out,Shubman Gill,56,True,True,1,1,0,0,0,0,0,0,1,1,0,1,0,109,3,11.678571428571429,109.0,0.0,False,1,11.678571428571429,14,4,1,4,0,1,64.0,181.0,72.0,6.75
M046,2025,2025-02-21 00:00:00,LSG,2,59,LSG,CSK,Dhruv Jurel,SS Iyer,M Siddharth,3,0,0,0,0,0,,,57,True,False,1,0,0,0,1,1,0,0,0,0,0,0,3,112,3,11.789473684210526,109.0,3.0,False,1,11.678571428571429,14,4,5,4,3,0,63.0,181.0,69.0,6.571428571428571
M046,2025,2025-02-21 00:00:00,LSG,2,60,LSG,CSK,SS Iyer,Dhruv Jurel,M Siddharth,1,0,0,0,0,0,,,58,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,113,3,11.689655172413794,109.0,4.0,False,1,11.678571428571429,14,4,4,5,1,0,62.0,181.0,68.0,6.580645161290323
M046,2025,2025-02-21 00:00:00,LSG,2,61,LSG,CSK,Dhruv Jurel,SS Iyer,M Siddharth,0,1,1,0,0,0,,,58,False,False,0,1,0,0,0,0,0,0,0,0,0,0,1,114,3,11.79310344827586,109.0,5.0,False,0,11.678571428571429,14,4,5,4,1,0,62.0,181.0,67.0,6.483870967741935
M046,2025,2025-02-21 00:00:00,LSG,2,62,LSG,CSK,Dhruv Jurel,SS Iyer,M Siddharth,2,0,0,0,0,0,,,59,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,116,3,11.796610169491526,109.0,7.0,False,1,11.678571428571429,14,4,5,4,2,0,61.0,181.0,65.0,6.39344262295082
M046,2025,2025-02-21 00:00:00,LSG,2,63,LSG,CSK,Dhruv Jurel,SS Iyer,M Siddharth,0,0,0,0,0,0,,,60,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,116,3,11.6,109.0,7.0,False,1,11.678571428571429,14,4,5,4,0,1,60.0,181.0,65.0,6.5
M046,2025,2025-02-21 00:00:00,LSG,2,64,LSG,CSK,SS Iyer,Dhruv Jurel,T Natarajan,1,0,0,0,0,0,,,61,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,117,3,11.508196721311476,109.0,8.0,False,1,11.678571428571429,14,4,4,5,1,0,59.0,181.0,64.0,6.508474576271187
M046,2025,2025-02-21 00:00:00,LSG,2,65,LSG,CSK,Dhruv Jurel,SS Iyer,T Natarajan,0,0,0,0,0,0,,,62,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,117,3,11.32258064516129,109.0,8.0,False,1,11.678571428571429,14,4,5,4,0,1,58.0,181.0,64.0,6.620689655172414
M046,2025,2025-02-21 00:00:00,LSG,2,66,LSG,CSK,Dhruv Jurel,SS Iyer,T Natarajan,0,1,1,0,0,0,,,62,False,False,0,1,0,0,0,0,0,0,0,0,0,0,1,118,3,11.419354838709678,109.0,9.0,False,0,11.678571428571429,14,4,5,4,1,0,58.0,181.0,63.0,6.517241379310345
M046,2025,2025-02-21 00:00:00,LSG,2,67,LSG,CSK,Dhruv Jurel,SS Iyer,T Natarajan,0,0,0,0,0,0,,,63,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,118,3,11.238095238095235,109.0,9.0,False,1,11.678571428571429,14,4,5,4,0,1,57.0,181.0,63.0,6.631578947368421
M046,2025,2025-02-21 00:00:00,LSG,2,68,LSG,CSK,Dhruv Jurel,SS Iyer,T Natarajan,0,0,0,0,0,0,,,64,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,118,3,11.0625,109.0,9.0,False,1,11.678571428571429,14,4,5,4,0,1,56.0,181.0,63.0,6.75
M046,2025,2025-02-21 00:00:00,LSG,2,69,LSG,CSK,Dhruv Jurel,SS Iyer,T Natarajan,0,0,0,0,0,0,,,65,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,118,3,10.892307692307693,109.0,9.0,False,1,11.678571428571429,14,4,5,4,0,1,55.0,181.0,63.0,6.872727272727273
M046,2025,2025-02-21 00:00:00,LSG,2,70,LSG,CSK,Dhruv Jurel,SS Iyer,T Natarajan,1,0,0,0,0,0,,,66,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,119,3,10.818181818181818,109.0,10.0,False,1,11.678571428571429,14,4,5,4,1,0,54.0,181.0,62.0,6.888888888888889
M046,2025,2025-02-21 00:00:00,LSG,2,71,LSG,CSK,Dhruv Jurel,SS Iyer,AR Patel,0,1,1,0,0,0,,,66,False,False,0,1,0,0,0,0,0,0,0,0,0,0,1,120,3,10.909090909090908,109.0,11.0,False,0,11.678571428571429,14,4,5,4,1,0,54.0,181.0,61.0,6.777777777777778
M046,2025,2025-02-21 00:00:00,LSG,2,72,LSG,CSK,Dhruv Jurel,SS Iyer,AR Patel,1,0,0,0,0,0,,,67,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,121,3,10.835820895522389,109.0,12.0,False,1,11.678571428571429,14,4,5,4,1,0,53.0,181.0,60.0,6.79245283018868
M046,2025,2025-02-21 00:00:00,LSG,2,73,LSG,CSK,SS Iyer,Dhruv Jurel,AR Patel,0,0,0,0,0,0,,,68,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,121,3,10.676470588235292,109.0,12.0,False,1,11.678571428571429,14,4,4,5,0,1,52.0,181.0,60.0,6.923076923076923
M046,2025,2025-02-21 00:00:00,LSG,2,74,LSG,CSK,SS Iyer,Dhruv Jurel,AR Patel,2,0,0,0,0,0,,,69,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,123,3,10.695652173913045,109.0,14.0,False,1,11.678571428571429,14,4,4,5,2,0,51.0,181.0,58.0,6.823529411764706
M046,2025,2025-02-21 00:00:00,LSG,2,75,LSG,CSK,SS Iyer,Dhruv Jurel,AR Patel,1,0,0,0,0,0,,,70,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,124,3,10.628571428571428,109.0,15.0,False,1,11.678571428571429,14,4,4,5,1,0,50.0,181.0,57.0,6.84
M046,2025,2025-02-21 00:00:00,LSG,2,76,LSG,CSK,Dhruv Jurel,SS Iyer,AR Patel,0,0,0,0,0,0,,,71,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,124,3,10.47887323943662,109.0,15.0,False,1,11.678571428571429,14,4,5,4,0,1,49.0,181.0,57.0,6.979591836734694
M046,2025,2025-02-21 00:00:00,LSG,2,77,LSG,CSK,Dhruv Jurel,SS Iyer,AR Patel,1,0,0,0,0,0,,,72,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,125,3,10.416666666666666,109.0,16.0,False,1,11.678571428571429,14,4,5,4,1,0,48.0,181.0,56.0,7.0
M046,2025,2025-02-21 00:00:00,LSG,2,78,LSG,CSK,Dhruv Jurel,SS Iyer,T Natarajan,2,0,0,0,0,0,,,73,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,127,3,10.438356164383562,109.0,18.0,False,1,11.678571428571429,14,4,5,4,2,0,47.0,181.0,54.0,6.893617021276596
M046,2025,2025-02-21 00:00:00,LSG,2,79,LSG,CSK,Dhruv Jurel,SS Iyer,T Natarajan,0,1,1,0,0,0,,,73,False,False,0,1,0,0,0,0,0,0,0,0,0,0,1,128,3,10.52054794520548,109.0,19.0,False,0,11.678571428571429,14,4,5,4,1,0,47.0,181.0,53.0,6.76595744680851
M046,2025,2025-02-21 00:00:00,LSG,2,80,LSG,CSK,Dhruv Jurel,SS Iyer,T Natarajan,2,0,0,0,0,0,,,74,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,130,3,10.54054054054054,109.0,21.0,False,1,11.678571428571429,14,4,5,4,2,0,46.0,181.0,51.0,6.652173913043479
M046,2025,2025-02-21 00:00:00,LSG,2,81,LSG,CSK,Dhruv Jurel,SS Iyer,T Natarajan,1,0,0,0,0,0,,,75,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,131,3,10.48,109.0,22.0,False,1,11.678571428571429,14,4,5,4,1,0,45.0,181.0,50.0,6.666666666666667
M046,2025,2025-02-21 00:00:00,LSG,2,82,LSG,CSK,SS Iyer,Dhruv Jurel,T Natarajan,1,0,0,0,0,0,,,76,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,132,3,10.421052631578949,109.0,23.0,False,1,11.678571428571429,14,4,4,5,1,0,44.0,181.0,49.0,6.681818181818182
M046,2025,2025-02-21 00:00:00,LSG,2,83,LSG,CSK,Dhruv Jurel,SS Iyer,T Natarajan,1,0,0,0,0,0,,,77,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,133,3,10.363636363636363,109.0,24.0,False,1,11.678571428571429,14,4,5,4,1,0,43.0,181.0,48.0,6.697674418604652
M046,2025,2025-02-21 00:00:00,LSG,2,84,LSG,CSK,SS Iyer,Dhruv Jurel,T Natarajan,0,0,0,0,0,0,,,78,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,133,3,10.23076923076923,109.0,24.0,False,1,11.678571428571429,14,4,4,5,0,1,42.0,181.0,48.0,6.857142857142857
M046,2025,2025-02-21 00:00:00,LSG,2,85,LSG,CSK,Dhruv Jurel,SS Iyer,M Siddharth,3,0,0,0,0,0,,,79,True,False,1,0,0,0,1,1,0,0,0,0,0,0,3,136,3,10.329113924050631,109.0,27.0,False,1,11.678571428571429,14,4,5,4,3,0,41.0,181.0,45.0,6.585365853658536
M046,2025,2025-02-21 00:00:00,LSG,2,86,LSG,CSK,SS Iyer,Dhruv Jurel,M Siddharth,1,0,0,0,0,0,,,80,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,137,3,10.275,109.0,28.0,False,1,11.678571428571429,14,4,4,5,1,0,40.0,181.0,44.0,6.6
M046,2025,2025-02-21 00:00:00,LSG,2,87,LSG,CSK,Dhruv Jurel,SS Iyer,M Siddharth,1,0,0,0,0,0,,,81,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,138,3,10.22222222222222,109.0,29.0,False,1,11.678571428571429,14,4,5,4,1,0,39.0,181.0,43.0,6.615384615384615
M046,2025,2025-02-21 00:00:00,LSG,2,88,LSG,CSK,SS Iyer,Dhruv Jurel,M Siddharth,4,0,0,0,0,0,,,82,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,142,3,10.390243902439025,109.0,33.0,False,1,11.678571428571429,15,4,4,5,4,0,38.0,181.0,39.0,6.157894736842105
M046,2025,2025-02-21 00:00:00,LSG,2,89,LSG,CSK,SS Iyer,Dhruv Jurel,M Siddharth,0,1,1,0,0,0,,,82,False,False,0,1,0,0,0,0,0,0,0,0,0,0,1,143,3,10.46341463414634,109.0,34.0,False,0,11.678571428571429,15,4,4,5,1,0,38.0,181.0,38.0,6.0
M046,2025,2025-02-21 00:00:00,LSG,2,90,LSG,CSK,SS Iyer,Dhruv Jurel,M Siddharth,3,0,0,0,0,0,,,83,True,False,1,0,0,0,1,1,0,0,0,0,0,0,3,146,3,10.55421686746988,109.0,37.0,False,1,11.678571428571429,15,4,4,5,3,0,37.0,181.0,35.0,5.675675675675675
M046,2025,2025-02-21 00:00:00,LSG,2,91,LSG,CSK,Dhruv Jurel,SS Iyer,M Siddharth,2,0,0,0,0,0,,,84,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,148,3,10.571428571428571,109.0,39.0,False,1,11.678571428571429,15,4,5,4,2,0,36.0,181.0,33.0,5.5
M046,2025,2025-02-21 00:00:00,LSG,2,92,LSG,CSK,SS Iyer,Dhruv Jurel,AR Patel,0,0,0,0,0,0,,,85,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,148,3,10.447058823529412,109.0,39.0,False,1,11.678571428571429,15,4,4,5,0,1,35.0,181.0,33.0,5.6571428571428575
M046,2025,2025-02-21 00:00:00,LSG,2,93,LSG,CSK,SS Iyer,Dhruv Jurel,AR Patel,0,0,0,0,0,0,,,86,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,148,3,10.325581395348838,109.0,39.0,False,1,11.678571428571429,15,4,4,5,0,1,34.0,181.0,33.0,5.823529411764706
M046,2025,2025-02-21 00:00:00,LSG,2,94,LSG,CSK,SS Iyer,Dhruv Jurel,AR Patel,1,0,0,0,0,0,,,87,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,149,3,10.275862068965518,109.0,40.0,False,1,11.678571428571429,15,4,4,5,1,0,33.0,181.0,32.0,5.818181818181818
M046,2025,2025-02-21 00:00:00,LSG,2,95,LSG,CSK,Dhruv Jurel,SS Iyer,AR Patel,1,0,0,0,0,0,,,88,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,150,3,10.227272727272728,109.0,41.0,False,1,11.678571428571429,15,4,5,4,1,0,32.0,181.0,31.0,5.8125
M046,2025,2025-02-21 00:00:00,LSG,2,96,LSG,CSK,SS Iyer,Dhruv Jurel,AR Patel,1,0,0,0,0,0,,,89,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,151,3,10.179775280898877,109.0,42.0,False,1,11.678571428571429,15,4,4,5,1,0,31.0,181.0,30.0,5.806451612903226
M046,2025,2025-02-21 00:00:00,LSG,2,97,LSG,CSK,Dhruv Jurel,SS Iyer,AR Patel,0,0,0,0,0,0,out,Dhruv Jurel,90,True,True,1,1,0,0,0,0,0,0,1,1,0,1,0,151,4,10.066666666666666,151.0,0.0,False,1,10.066666666666666,15,4,5,4,0,1,30.0,181.0,30.0,6.0
M046,2025,2025-02-21 00:00:00,LSG,2,98,LSG,CSK,SS Iyer,A Manohar,Jagjit Singh,1,0,0,0,0,0,,,91,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,152,4,10.021978021978022,151.0,1.0,False,1,10.066666666666666,15,4,4,6,1,0,29.0,181.0,29.0,6.0
M046,2025,2025-02-21 00:00:00,LSG,2,99,LSG,CSK,A Manohar,SS Iyer,Jagjit Singh,0,0,0,0,0,0,out,A Manohar,92,True,True,1,1,0,0,0,0,0,0,1,1,0,1,0,152,5,9.91304347826087,152.0,0.0,False,1,9.91304347826087,15,4,6,4,0,1,28.0,181.0,29.0,6.214285714285714
M046,2025,2025-02-21 00:00:00,LSG,2,100,LSG,CSK,Abdul Samad,SS Iyer,Jagjit Singh,6,0,0,0,0,0,,,93,True,False,1,0,0,0,0,0,0,1,0,0,0,0,6,158,5,10.193548387096774,152.0,6.0,False,1,9.91304347826087,15,5,7,4,6,0,27.0,181.0,23.0,5.111111111111111
M046,2025,2025-02-21 00:00:00,LSG,2,101,LSG,CSK,Abdul Samad,SS Iyer,Jagjit Singh,0,0,0,0,0,0,,,94,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,158,5,10.085106382978724,152.0,6.0,False,1,9.91304347826087,15,5,7,4,0,1,26.0,181.0,23.0,5.307692307692308
M046,2025,2025-02-21 00:00:00,LSG,2,102,LSG,CSK,Abdul Samad,SS Iyer,Jagjit Singh,3,0,0,0,0,0,,,95,True,False,1,0,0,0,1,1,0,0,0,0,0,0,3,161,5,10.16842105263158,152.0,9.0,False,1,9.91304347826087,15,5,7,4,3,0,25.0,181.0,20.0,4.8
M046,2025,2025-02-21 00:00:00,LSG,2,103,LSG,CSK,SS Iyer,Abdul Samad,Jagjit Singh,1,0,0,0,0,0,,,96,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,162,5,10.125,152.0,10.0,False,1,9.91304347826087,15,5,4,7,1,0,24.0,181.0,19.0,4.75
M046,2025,2025-02-21 00:00:00,LSG,2,104,LSG,CSK,SS Iyer,Abdul Samad,Suryansh Shedge,1,0,0,0,0,0,,,97,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,163,5,10.082474226804123,152.0,11.0,False,1,9.91304347826087,15,5,4,7,1,0,23.0,181.0,18.0,4.695652173913044
M046,2025,2025-02-21 00:00:00,LSG,2,105,LSG,CSK,Abdul Samad,SS Iyer,Suryansh Shedge,0,0,0,0,0,0,,,98,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,163,5,9.979591836734691,152.0,11.0,False,1,9.91304347826087,15,5,7,4,0,1,22.0,181.0,18.0,4.909090909090909
M046,2025,2025-02-21 00:00:00,LSG,2,106,LSG,CSK,Abdul Samad,SS Iyer,Suryansh Shedge,4,0,0,0,0,0,,,99,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,167,5,10.12121212121212,152.0,15.0,False,1,9.91304347826087,16,5,7,4,4,0,21.0,181.0,14.0,4.0
M046,2025,2025-02-21 00:00:00,LSG,2,107,LSG,CSK,Abdul Samad,SS Iyer,Suryansh Shedge,4,0,0,0,0,0,,,100,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,171,5,10.26,152.0,19.0,False,1,9.91304347826087,17,5,7,4,4,0,20.0,181.0,10.0,3.0
M046,2025,2025-02-21 00:00:00,LSG,2,108,LSG,CSK,Abdul Samad,SS Iyer,Suryansh Shedge,4,0,0,0,0,0,,,101,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,175,5,10.396039603960396,152.0,23.0,False,1,9.91304347826087,18,5,7,4,4,0,19.0,181.0,6.0,1.894736842105263
M046,2025,2025-02-21 00:00:00,LSG,2,109,LSG,CSK,Abdul Samad,SS Iyer,Suryansh Shedge,4,0,0,0,0,0,,,102,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,179,5,10.529411764705882,152.0,27.0,False,1,9.91304347826087,19,5,7,4,4,0,18.0,181.0,2.0,0.6666666666666666
M046,2025,2025-02-21 00:00:00,LSG,2,110,LSG,CSK,SS Iyer,Abdul Samad,M Siddharth,1,0,0,0,0,0,,,103,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,180,5,10.485436893203884,152.0,28.0,False,1,9.91304347826087,19,5,4,7,1,0,17.0,181.0,1.0,0.3529411764705882
M046,2025,2025-02-21 00:00:00,LSG,2,111,LSG,CSK,Abdul Samad,SS Iyer,M Siddharth,0,0,0,0,0,0,,,104,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,180,5,10.384615384615383,152.0,28.0,False,1,9.91304347826087,19,5,7,4,0,1,16.0,181.0,1.0,0.375
M046,2025,2025-02-21 00:00:00,LSG,2,112,LSG,CSK,Abdul Samad,SS Iyer,M Siddharth,0,0,0,0,0,0,,,105,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,180,5,10.285714285714286,152.0,28.0,False,1,9.91304347826087,19,5,7,4,0,1,15.0,181.0,1.0,0.4
M046,2025,2025-02-21 00:00:00,LSG,2,113,LSG,CSK,Abdul Samad,SS Iyer,M Siddharth,4,0,0,0,0,0,,,106,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,184,5,10.41509433962264,152.0,32.0,False,1,9.91304347826087,20,5,7,4,4,0,14.0,181.0,-3.0,-1.2857142857142858
M047,2025,2025-02-22 00:00:00,RCB,1,1,PBKS,RCB,J Fraser-McGurk,Q de Kock,Avesh Khan,1,0,0,0,0,0,,,1,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,6.0,0.0,1.0,False,1,,0,0,1,2,1,0,,,,
M047,2025,2025-02-22 00:00:00,RCB,1,2,PBKS,RCB,Q de Kock,J Fraser-McGurk,Avesh Khan,1,0,0,0,0,0,,,2,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,2,0,6.0,0.0,2.0,False,1,,0,0,2,1,1,0,,,,
M047,2025,2025-02-22 00:00:00,RCB,1,3,PBKS,RCB,J Fraser-McGurk,Q de Kock,Avesh Khan,0,0,0,0,0,0,,,3,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,4.0,0.0,2.0,False,1,,0,0,1,2,0,1,,,,
M047,2025,2025-02-22 00:00:00,RCB,1,4,PBKS,RCB,J Fraser-McGurk,Q de Kock,Avesh Khan,1,0,0,0,0,0,,,4,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,3,0,4.5,0.0,3.0,False,1,,0,0,1,2,1,0,,,,
M047,2025,2025-02-22 00:00:00,RCB,1,5,PBKS,RCB,Q de Kock,J Fraser-McGurk,Avesh Khan,0,0,0,0,0,0,,,5,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3.6,0.0,3.0,False,1,,0,0,2,1,0,1,,,,
M047,2025,2025-02-22 00:00:00,RCB,1,6,PBKS,RCB,Q de Kock,J Fraser-McGurk,Avesh Khan,4,0,0,0,0,0,,,6,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,7,0,7.0,0.0,7.0,False,1,,1,0,2,1,4,0,,,,
M047,2025,2025-02-22 00:00:00,RCB,1,7,PBKS,RCB,J Fraser-McGurk,Q de Kock,M Pathirana,6,0,0,0,0,0,,,7,True,False,1,0,0,0,0,0,0,1,0,0,0,0,6,13,0,11.142857142857142,0.0,13.0,False,1,,1,1,1,2,6,0,,,,
M047,2025,2025-02-22 00:00:00,RCB,1,8,PBKS,RCB,J Fraser-McGurk,Q de Kock,M Pathirana,4,0,0,0,0,0,,,8,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,17,0,12.75,0.0,17.0,False,1,,2,1,1,2,4,0,,,,
M047,2025,2025-02-22 00:00:00,RCB,1,9,PBKS,RCB,J Fraser-McGurk,Q de Kock,M Pathirana,0,0,0,0,0,0,,,9,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,11.333333333333334,0.0,17.0,False,1,,2,1,1,2,0,1,,,,
M047,2025,2025-02-22 00:00:00,RCB,1,10,PBKS,RCB,J Fraser-McGurk,Q de Kock,M Pathirana,0,0,0,0,0,0,out,J Fraser-McGurk,10,True,True,1,1,0,0,0,0,0,0,1,1,0,1,0,17,1,10.2,17.0,0.0,False,1,10.2,2,1,1,2,0,1,,,,
M047,2025,2025-02-22 00:00:00,RCB,1,11,PBKS,RCB,RG Sharma,Q de Kock,M Pathirana,1,0,0,0,0,0,,,11,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,18,1,9.818181818181818,17.0,1.0,False,1,10.2,2,1,3,2,1,0,,,,
M047,2025,2025-02-22 00:00:00,RCB,1,12,PBKS,RCB,Q de Kock,RG Sharma,M Pathirana,1,0,0,0,0,0,,,12,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,19,1,9.5,17.0,2.0,False,1,10.2,2,1,2,3,1,0,,,,
M047,2025,2025-02-22 00:00:00,RCB,1,13,PBKS,RCB,Q de Kock,RG Sharma,Avesh Khan,1,0,0,0,0,0,,,13,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,20,1,9.23076923076923,17.0,3.0,False,1,10.2,2,1,2,3,1,0,,,,
M047,2025,2025-02-22 00:00:00,RCB,1,14,PBKS,RCB,RG Sharma,Q de Kock,Avesh Khan,1,0,0,0,0,0,,,14,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,21,1,9.0,17.0,4.0,False,1,10.2,2,1,3,2,1,0,,,,
M047,2025,2025-02-22 00:00:00,RCB,1,15,PBKS,RCB,Q de Kock,RG Sharma,Avesh Khan,6,0,0,0,0,0,,,15,True,False,1,0,0,0,0,0,0,1,0,0,0,0,6,27,1,10.8,17.0,10.0,False,1,10.2,2,2,2,3,6,0,,,,
M047,2025,2025-02-22 00:00:00,RCB,1,16,PBKS,RCB,Q de Kock,RG Sharma,Avesh Khan,0,0,0,0,0,0,,,16,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,27,1,10.125,17.0,10.0,False,1,10.2,2,2,2,3,0,1,,,,
M047,2025,2025-02-22 00:00:00,RCB,1,17,PBKS,RCB,Q de Kock,RG Sharma,Avesh Khan,4,0,0,0,0,0,,,17,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,31,1,10.941176470588236,17.0,14.0,False,1,10.2,3,2,2,3,4,0,,,,
