match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,wicket_type,player_dismissed,legal_balls_bowled,wicket_event,fielder,legality,bowler_wicket,islegal,isDotforBatter,isOne,isTwo,isThree,isStrikeRotation,isFour,isSix,isBowlerWicket,is_striker_Out,is_nonstriker_Out,isWicket,total_runs,runs_scored,wickets_down,run_rate,last_fow,partnership_runs,isno,is_faced_by_batter,last_fow_run_rate,fours,sixes,striker_batting_position,non_striker_batting_position,runs_conceeded,isDotforbowler,legal_balls_remaining,target,runs_remaining,reqd_run_rate
M028,1,12/02/25 0:00,RCB,2,102,RR,RCB,JM Sharma,KK Nair,M Pathirana,1,0,0,0,0,0,,,99,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,138,3,8.363636364,136,2,False,1,8.5,12,5,5,4,1,0,21.0,156.0,18.0,5.142857143
M028,1,12/02/25 0:00,RCB,2,103,RR,RCB,KK Nair,JM Sharma,M Pathirana,0,0,0,0,0,0,,,100,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,138,3,8.28,136,2,False,1,8.5,12,5,4,5,0,1,20.0,156.0,18.0,5.4
M028,1,12/02/25 0:00,RCB,2,104,RR,RCB,KK Nair,JM Sharma,M Pathirana,0,0,0,0,0,0,,,101,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,138,3,8.198019802,136,2,False,1,8.5,12,5,4,5,0,1,19.0,156.0,18.0,5.684210526
M028,1,12/02/25 0:00,RCB,2,105,RR,RCB,KK Nair,JM Sharma,M Pathirana,0,1,0,0,0,1,,,102,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,1,139,3,8.176470588,136,3,False,1,8.5,12,5,4,5,0,1,18.0,156.0,17.0,5.666666667
M028,1,12/02/25 0:00,RCB,2,106,RR,RCB,JM Sharma,KK Nair,Harpreet Brar,0,0,0,0,0,0,,,103,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,139,3,8.097087379,136,3,False,1,8.5,12,5,5,4,0,1,17.0,156.0,17.0,6.0
M028,1,12/02/25 0:00,RCB,2,107,RR,RCB,JM Sharma,KK Nair,Harpreet Brar,1,0,0,0,0,0,,,104,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,140,3,8.076923077,136,4,False,1,8.5,12,5,5,4,1,0,16.0,156.0,16.0,6.0
M028,1,12/02/25 0:00,RCB,2,108,RR,RCB,KK Nair,JM Sharma,Harpreet Brar,2,0,0,0,0,0,,,105,,,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,142,3,8.114285714,136,6,False,1,8.5,12,5,4,5,2,0,15.0,156.0,14.0,5.6
M028,1,12/02/25 0:00,RCB,2,109,RR,RCB,KK Nair,JM Sharma,Harpreet Brar,6,0,0,0,0,0,,,106,,,True,False,1,0,0,0,0,0,0,1,0,0,0,0,6,148,3,8.377358491,136,12,False,1,8.5,12,6,4,5,6,0,14.0,156.0,8.0,3.428571429
M028,1,12/02/25 0:00,RCB,2,110,RR,RCB,KK Nair,JM Sharma,Harpreet Brar,1,0,0,0,0,0,,,107,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,149,3,8.355140187,136,13,False,1,8.5,12,6,4,5,1,0,13.0,156.0,7.0,3.230769231
M028,1,12/02/25 0:00,RCB,2,111,RR,RCB,JM Sharma,KK Nair,Harpreet Brar,4,0,0,0,0,0,,,108,,,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,153,3,8.5,136,17,False,1,8.5,13,6,5,4,4,0,12.0,156.0,3.0,1.5
M028,1,12/02/25 0:00,RCB,2,112,RR,RCB,KK Nair,JM Sharma,A Badoni,4,0,0,0,0,0,,,109,,,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,157,3,8.642201835,136,21,False,1,8.5,14,6,4,5,4,0,11.0,156.0,-1.0,-0.545454545
M029,1,13/02/25 0:00,MI,1,1,MI,KKR,B Sai Sudharsan,Abhishek Sharma,MA Starc,1,0,0,0,0,0,,,1,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,6.0,0,1,False,1,,0,0,1,2,1,0,,,,
M029,1,13/02/25 0:00,MI,1,2,MI,KKR,Abhishek Sharma,B Sai Sudharsan,MA Starc,0,0,0,0,0,0,,,2,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0,1,False,1,,0,0,2,1,0,1,,,,
M029,1,13/02/25 0:00,MI,1,3,MI,KKR,Abhishek Sharma,B Sai Sudharsan,MA Starc,1,0,0,0,0,0,,,3,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,2,0,4.0,0,2,False,1,,0,0,2,1,1,0,,,,
M029,1,13/02/25 0:00,MI,1,4,MI,KKR,B Sai Sudharsan,Abhishek Sharma,MA Starc,1,0,0,0,0,0,,,4,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,3,0,4.5,0,3,False,1,,0,0,1,2,1,0,,,,
M029,1,13/02/25 0:00,MI,1,5,MI,KKR,Abhishek Sharma,B Sai Sudharsan,MA Starc,0,0,0,0,0,0,out,Abhishek Sharma,5,,,True,True,1,1,0,0,0,0,0,0,1,1,0,1,0,3,1,3.6,3,0,False,1,3.6,0,0,2,1,0,1,,,,
M029,1,13/02/25 0:00,MI,1,6,MI,KKR,Bhanu Pania,B Sai Sudharsan,MA Starc,0,0,0,0,0,0,,,6,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,3.0,3,0,False,1,3.6,0,0,3,1,0,1,,,,
M029,1,13/02/25 0:00,MI,1,7,MI,KKR,B Sai Sudharsan,Bhanu Pania,B Kumar,0,0,0,0,0,0,,,7,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2.571428571,3,0,False,1,3.6,0,0,1,3,0,1,,,,
M029,1,13/02/25 0:00,MI,1,8,MI,KKR,B Sai Sudharsan,Bhanu Pania,B Kumar,0,0,0,0,0,0,,,8,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2.25,3,0,False,1,3.6,0,0,1,3,0,1,,,,
M029,1,13/02/25 0:00,MI,1,9,MI,KKR,B Sai Sudharsan,Bhanu Pania,B Kumar,0,0,0,0,0,0,,,9,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2.0,3,0,False,1,3.6,0,0,1,3,0,1,,,,
M029,1,13/02/25 0:00,MI,1,10,MI,KKR,B Sai Sudharsan,Bhanu Pania,B Kumar,1,0,0,0,0,0,,,10,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,4,1,2.4,3,1,False,1,3.6,0,0,1,3,1,0,,,,
M029,1,13/02/25 0:00,MI,1,11,MI,KKR,Bhanu Pania,B Sai Sudharsan,B Kumar,2,0,0,0,0,0,,,11,,,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,6,1,3.272727273,3,3,False,1,3.6,0,0,3,1,2,0,,,,
M029,1,13/02/25 0:00,MI,1,12,MI,KKR,Bhanu Pania,B Sai Sudharsan,B Kumar,2,0,0,0,0,0,,,12,,,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,8,1,4.0,3,5,False,1,3.6,0,0,3,1,2,0,,,,
M029,1,13/02/25 0:00,MI,1,13,MI,KKR,B Sai Sudharsan,Bhanu Pania,MA Starc,4,0,0,0,0,0,,,13,,,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,12,1,5.538461538,3,9,False,1,3.6,1,0,1,3,4,0,,,,
M029,1,13/02/25 0:00,MI,1,14,MI,KKR,B Sai Sudharsan,Bhanu Pania,MA Starc,0,0,0,0,0,0,,,14,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,12,1,5.142857143,3,9,False,1,3.6,1,0,1,3,0,1,,,,
M029,1,13/02/25 0:00,MI,1,15,MI,KKR,B Sai Sudharsan,Bhanu Pania,MA Starc,0,0,0,0,0,0,,,15,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,12,1,4.8,3,9,False,1,3.6,1,0,1,3,0,1,,,,
M029,1,13/02/25 0:00,MI,1,16,MI,KKR,B Sai Sudharsan,Bhanu Pania,MA Starc,1,0,0,0,0,0,,,16,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,13,1,4.875,3,10,False,1,3.6,1,0,1,3,1,0,,,,
M029,1,13/02/25 0:00,MI,1,17,MI,KKR,Bhanu Pania,B Sai Sudharsan,MA Starc,1,0,0,0,0,0,,,17,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,14,1,4.941176471,3,11,False,1,3.6,1,0,3,1,1,0,,,,
M029,1,13/02/25 0:00,MI,1,18,MI,KKR,B Sai Sudharsan,Bhanu Pania,MA Starc,0,0,0,0,0,0,,,18,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,14,1,4.666666667,3,11,False,1,3.6,1,0,1,3,0,1,,,,
M029,1,13/02/25 0:00,MI,1,19,MI,KKR,Bhanu Pania,B Sai Sudharsan,B Kumar,1,0,0,0,0,0,,,19,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,15,1,4.736842105,3,12,False,1,3.6,1,0,3,1,1,0,,,,
M029,1,13/02/25 0:00,MI,1,20,MI,KKR,B Sai Sudharsan,Bhanu Pania,B Kumar,4,0,0,0,0,0,,,20,,,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,19,1,5.7,3,16,False,1,3.6,2,0,1,3,4,0,,,,
M029,1,13/02/25 0:00,MI,1,21,MI,KKR,B Sai Sudharsan,Bhanu Pania,B Kumar,0,1,0,0,1,0,,,21,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,1,20,1,5.714285714,3,17,False,1,3.6,2,0,1,3,0,1,,,,
M029,1,13/02/25 0:00,MI,1,22,MI,KKR,Bhanu Pania,B Sai Sudharsan,B Kumar,0,0,0,0,0,0,,,22,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,20,1,5.454545455,3,17,False,1,3.6,2,0,3,1,0,1,,,,
M029,1,13/02/25 0:00,MI,1,23,MI,KKR,Bhanu Pania,B Sai Sudharsan,B Kumar,0,1,1,0,0,0,,,22,,,False,False,0,1,0,0,0,0,0,0,0,0,0,0,1,21,1,5.727272727,3,18,False,0,3.6,2,0,3,1,1,0,,,,
M029,1,13/02/25 0:00,MI,1,24,MI,KKR,Bhanu Pania,B Sai Sudharsan,B Kumar,0,0,0,0,0,0,,,23,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,21,1,5.47826087,3,18,False,1,3.6,2,0,3,1,0,1,,,,
M029,1,13/02/25 0:00,MI,1,25,MI,KKR,Bhanu Pania,B Sai Sudharsan,B Kumar,1,0,0,0,0,0,,,24,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,22,1,5.5,3,19,False,1,3.6,2,0,3,1,1,0,,,,
M029,1,13/02/25 0:00,MI,1,26,MI,KKR,Bhanu Pania,B Sai Sudharsan,MA Starc,6,0,0,0,0,0,,,25,,,True,False,1,0,0,0,0,0,0,1,0,0,0,0,6,28,1,6.72,3,25,False,1,3.6,2,1,3,1,6,0,,,,
M029,1,13/02/25 0:00,MI,1,27,MI,KKR,Bhanu Pania,B Sai Sudharsan,MA Starc,2,0,0,0,0,0,,,26,,,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,30,1,6.923076923,3,27,False,1,3.6,2,1,3,1,2,0,,,,
M029,1,13/02/25 0:00,MI,1,28,MI,KKR,Bhanu Pania,B Sai Sudharsan,MA Starc,0,0,0,0,0,0,,,27,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,30,1,6.666666667,3,27,False,1,3.6,2,1,3,1,0,1,,,,
M029,1,13/02/25 0:00,MI,1,29,MI,KKR,Bhanu Pania,B Sai Sudharsan,MA Starc,1,0,0,0,0,0,,,28,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,31,1,6.642857143,3,28,False,1,3.6,2,1,3,1,1,0,,,,
M029,1,13/02/25 0:00,MI,1,30,MI,KKR,B Sai Sudharsan,Bhanu Pania,MA Starc,0,1,0,0,0,1,,,29,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,1,32,1,6.620689655,3,29,False,1,3.6,2,1,1,3,0,1,,,,
M029,1,13/02/25 0:00,MI,1,31,MI,KKR,Bhanu Pania,B Sai Sudharsan,MA Starc,0,0,0,0,0,0,,,30,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,32,1,6.4,3,29,False,1,3.6,2,1,3,1,0,1,,,,
M029,1,13/02/25 0:00,MI,1,32,MI,KKR,B Sai Sudharsan,Bhanu Pania,B Kumar,1,0,0,0,0,0,,,31,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,33,1,6.387096774,3,30,False,1,3.6,2,1,1,3,1,0,,,,
M029,1,13/02/25 0:00,MI,1,33,MI,KKR,Bhanu Pania,B Sai Sudharsan,B Kumar,0,0,0,0,0,0,,,32,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,33,1,6.1875,3,30,False,1,3.6,2,1,3,1,0,1,,,,
M029,1,13/02/25 0:00,MI,1,34,MI,KKR,Bhanu Pania,B Sai Sudharsan,B Kumar,0,0,0,0,0,0,,,33,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,33,1,6.0,3,30,False,1,3.6,2,1,3,1,0,1,,,,
M029,1,13/02/25 0:00,MI,1,35,MI,KKR,Bhanu Pania,B Sai Sudharsan,B Kumar,4,0,0,0,0,0,,,34,,,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,37,1,6.529411765,3,34,False,1,3.6,3,1,3,1,4,0,,,,
M029,1,13/02/25 0:00,MI,1,36,MI,KKR,Bhanu Pania,B Sai Sudharsan,B Kumar,0,0,0,0,0,0,,,35,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,37,1,6.342857143,3,34,False,1,3.6,3,1,3,1,0,1,,,,
M029,1,13/02/25 0:00,MI,1,37,MI,KKR,Bhanu Pania,B Sai Sudharsan,B Kumar,4,0,0,0,0,0,,,36,,,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,41,1,6.833333333,3,38,False,1,3.6,4,1,3,1,4,0,,,,
M029,1,13/02/25 0:00,MI,1,38,MI,KKR,B Sai Sudharsan,Bhanu Pania,MA Starc,0,0,0,0,0,0,,,37,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,41,1,6.648648649,3,38,False,1,3.6,4,1,1,3,0,1,,,,
M029,1,13/02/25 0:00,MI,1,39,MI,KKR,B Sai Sudharsan,Bhanu Pania,MA Starc,0,0,0,0,0,0,,,38,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,41,1,6.473684211,3,38,False,1,3.6,4,1,1,3,0,1,,,,
M029,1,13/02/25 0:00,MI,1,40,MI,KKR,B Sai Sudharsan,Bhanu Pania,MA Starc,1,0,0,0,0,0,,,39,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,42,1,6.461538462,3,39,False,1,3.6,4,1,1,3,1,0,,,,
M029,1,13/02/25 0:00,MI,1,41,MI,KKR,Bhanu Pania,B Sai Sudharsan,MA Starc,1,0,0,0,0,0,,,40,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,43,1,6.45,3,40,False,1,3.6,4,1,3,1,1,0,,,,
M029,1,13/02/25 0:00,MI,1,42,MI,KKR,B Sai Sudharsan,Bhanu Pania,MA Starc,1,0,0,0,0,0,,,41,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,44,1,6.43902439,3,41,False,1,3.6,4,1,1,3,1,0,,,,
M029,1,13/02/25 0:00,MI,1,43,MI,KKR,Bhanu Pania,B Sai Sudharsan,MA Starc,1,0,0,0,0,0,,,42,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,45,1,6.428571429,3,42,False,1,3.6,4,1,3,1,1,0,,,,
M029,1,13/02/25 0:00,MI,1,44,MI,KKR,Bhanu Pania,B Sai Sudharsan,B Kumar,1,0,0,0,0,0,,,43,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,46,1,6.418604651,3,43,False,1,3.6,4,1,3,1,1,0,,,,
M029,1,13/02/25 0:00,MI,1,45,MI,KKR,B Sai Sudharsan,Bhanu Pania,B Kumar,1,0,0,0,0,0,,,44,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,47,1,6.409090909,3,44,False,1,3.6,4,1,1,3,1,0,,,,
M029,1,13/02/25 0:00,MI,1,46,MI,KKR,Bhanu Pania,B Sai Sudharsan,B Kumar,0,0,0,0,0,0,,,45,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,47,1,6.266666667,3,44,False,1,3.6,4,1,3,1,0,1,,,,
M029,1,13/02/25 0:00,MI,1,47,MI,KKR,Bhanu Pania,B Sai Sudharsan,B Kumar,1,0,0,0,0,0,,,46,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,48,1,6.260869565,3,45,False,1,3.6,4,1,3,1,1,0,,,,
M029,1,13/02/25 0:00,MI,1,48,MI,KKR,B Sai Sudharsan,Bhanu Pania,B Kumar,1,0,0,0,0,0,,,47,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,49,1,6.255319149,3,46,False,1,3.6,4,1,1,3,1,0,,,,
M029,1,13/02/25 0:00,MI,1,49,MI,KKR,Bhanu Pania,B Sai Sudharsan,B Kumar,0,0,0,0,0,0,,,48,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,49,1,6.125,3,46,False,1,3.6,4,1,3,1,0,1,,,,
M029,1,13/02/25 0:00,MI,1,50,MI,KKR,B Sai Sudharsan,Bhanu Pania,SM Curran,2,0,0,0,0,0,,,49,,,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,51,1,6.244897959,3,48,False,1,3.6,4,1,1,3,2,0,,,,
M029,1,13/02/25 0:00,MI,1,51,MI,KKR,B Sai Sudharsan,Bhanu Pania,SM Curran,0,0,0,0,0,0,,,50,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,51,1,6.12,3,48,False,1,3.6,4,1,1,3,0,1,,,,
M029,1,13/02/25 0:00,MI,1,52,MI,KKR,B Sai Sudharsan,Bhanu Pania,SM Curran,1,0,0,0,0,0,,,51,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,52,1,6.117647059,3,49,False,1,3.6,4,1,1,3,1,0,,,,
M029,1,13/02/25 0:00,MI,1,53,MI,KKR,Bhanu Pania,B Sai Sudharsan,SM Curran,1,0,0,0,0,0,,,52,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,53,1,6.115384615,3,50,False,1,3.6,4,1,3,1,1,0,,,,
M029,1,13/02/25 0:00,MI,1,54,MI,KKR,B Sai Sudharsan,Bhanu Pania,SM Curran,4,0,0,0,0,0,,,53,,,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,57,1,6.452830189,3,54,False,1,3.6,5,1,1,3,4,0,,,,
M029,1,13/02/25 0:00,MI,1,55,MI,KKR,B Sai Sudharsan,Bhanu Pania,SM Curran,1,0,0,0,0,0,,,54,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,58,1,6.444444444,3,55,False,1,3.6,5,1,1,3,1,0,,,,
M029,1,13/02/25 0:00,MI,1,56,MI,KKR,B Sai Sudharsan,Bhanu Pania,VG Arora,4,0,0,0,0,0,,,55,,,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,62,1,6.763636364,3,59,False,1,3.6,6,1,1,3,4,0,,,,
M029,1,13/02/25 0:00,MI,1,57,MI,KKR,B Sai Sudharsan,Bhanu Pania,VG Arora,1,0,0,0,0,0,,,56,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,63,1,6.75,3,60,False,1,3.6,6,1,1,3,1,0,,,,
M029,1,13/02/25 0:00,MI,1,58,MI,KKR,Bhanu Pania,B Sai Sudharsan,VG Arora,4,0,0,0,0,0,,,57,,,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,67,1,7.052631579,3,64,False,1,3.6,7,1,3,1,4,0,,,,
M029,1,13/02/25 0:00,MI,1,59,MI,KKR,Bhanu Pania,B Sai Sudharsan,VG Arora,0,0,0,0,0,0,,,58,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,67,1,6.931034483,3,64,False,1,3.6,7,1,3,1,0,1,,,,
M029,1,13/02/25 0:00,MI,1,60,MI,KKR,Bhanu Pania,B Sai Sudharsan,VG Arora,0,0,0,0,0,0,,,59,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,67,1,6.813559322,3,64,False,1,3.6,7,1,3,1,0,1,,,,
M029,1,13/02/25 0:00,MI,1,61,MI,KKR,Bhanu Pania,B Sai Sudharsan,VG Arora,4,0,0,0,0,0,,,60,,,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,71,1,7.1,3,68,False,1,3.6,8,1,3,1,4,0,,,,
M029,1,13/02/25 0:00,MI,1,62,MI,KKR,B Sai Sudharsan,Bhanu Pania,R Ashwin,1,0,0,0,0,0,,,61,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,72,1,7.081967213,3,69,False,1,3.6,8,1,1,3,1,0,,,,
M029,1,13/02/25 0:00,MI,1,63,MI,KKR,Bhanu Pania,B Sai Sudharsan,R Ashwin,0,0,0,0,0,0,,,62,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,72,1,6.967741935,3,69,False,1,3.6,8,1,3,1,0,1,,,,
M029,1,13/02/25 0:00,MI,1,64,MI,KKR,Bhanu Pania,B Sai Sudharsan,R Ashwin,1,0,0,0,0,0,,,63,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,73,1,6.952380952,3,70,False,1,3.6,8,1,3,1,1,0,,,,
M029,1,13/02/25 0:00,MI,1,65,MI,KKR,B Sai Sudharsan,Bhanu Pania,R Ashwin,1,0,0,0,0,0,,,64,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,74,1,6.9375,3,71,False,1,3.6,8,1,1,3,1,0,,,,
M029,1,13/02/25 0:00,MI,1,66,MI,KKR,Bhanu Pania,B Sai Sudharsan,R Ashwin,1,0,0,0,0,0,,,65,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,75,1,6.923076923,3,72,False,1,3.6,8,1,3,1,1,0,,,,
M029,1,13/02/25 0:00,MI,1,67,MI,KKR,B Sai Sudharsan,Bhanu Pania,R Ashwin,0,1,0,0,1,0,,,66,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,1,76,1,6.909090909,3,73,False,1,3.6,8,1,1,3,0,1,,,,
M029,1,13/02/25 0:00,MI,1,68,MI,KKR,B Sai Sudharsan,Bhanu Pania,SM Curran,0,0,0,0,0,0,,,67,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,76,1,6.805970149,3,73,False,1,3.6,8,1,1,3,0,1,,,,
M029,1,13/02/25 0:00,MI,1,69,MI,KKR,B Sai Sudharsan,Bhanu Pania,SM Curran,1,0,0,0,0,0,,,68,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,77,1,6.794117647,3,74,False,1,3.6,8,1,1,3,1,0,,,,
M029,1,13/02/25 0:00,MI,1,70,MI,KKR,Bhanu Pania,B Sai Sudharsan,SM Curran,6,0,0,0,0,0,,,69,,,True,False,1,0,0,0,0,0,0,1,0,0,0,0,6,83,1,7.217391304,3,80,False,1,3.6,8,2,3,1,6,0,,,,
M029,1,13/02/25 0:00,MI,1,71,MI,KKR,Bhanu Pania,B Sai Sudharsan,SM Curran,1,0,0,0,0,0,,,70,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,84,1,7.2,3,81,False,1,3.6,8,2,3,1,1,0,,,,
M029,1,13/02/25 0:00,MI,1,72,MI,KKR,B Sai Sudharsan,Bhanu Pania,SM Curran,0,0,0,0,0,0,,,71,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,84,1,7.098591549,3,81,False,1,3.6,8,2,1,3,0,1,,,,
M029,1,13/02/25 0:00,MI,1,73,MI,KKR,B Sai Sudharsan,Bhanu Pania,SM Curran,0,0,0,0,0,0,,,72,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,84,1,7.0,3,81,False,1,3.6,8,2,1,3,0,1,,,,
M029,1,13/02/25 0:00,MI,1,74,MI,KKR,Bhanu Pania,B Sai Sudharsan,VG Arora,3,0,0,0,0,0,,,73,,,True,False,1,0,0,0,1,1,0,0,0,0,0,0,3,87,1,7.150684932,3,84,False,1,3.6,8,2,3,1,3,0,,,,
M029,1,13/02/25 0:00,MI,1,75,MI,KKR,B Sai Sudharsan,Bhanu Pania,VG Arora,0,0,0,0,0,0,,,74,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,87,1,7.054054054,3,84,False,1,3.6,8,2,1,3,0,1,,,,
M029,1,13/02/25 0:00,MI,1,76,MI,KKR,B Sai Sudharsan,Bhanu Pania,VG Arora,1,0,0,0,0,0,,,75,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,88,1,7.04,3,85,False,1,3.6,8,2,1,3,1,0,,,,
M029,1,13/02/25 0:00,MI,1,77,MI,KKR,Bhanu Pania,B Sai Sudharsan,VG Arora,0,0,0,0,0,0,out,Bhanu Pania,76,,,True,True,1,1,0,0,0,0,0,0,1,1,0,1,0,88,2,6.947368421,88,0,False,1,6.947368421,8,2,3,1,0,1,,,,
M029,1,13/02/25 0:00,MI,1,78,MI,KKR,HH Pandya,B Sai Sudharsan,VG Arora,0,0,0,0,0,0,,,77,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,88,2,6.857142857,88,0,False,1,6.947368421,8,2,4,1,0,1,,,,
M029,1,13/02/25 0:00,MI,1,79,MI,KKR,HH Pandya,B Sai Sudharsan,VG Arora,1,0,0,0,0,0,,,78,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,89,2,6.846153846,88,1,False,1,6.947368421,8,2,4,1,1,0,,,,
M029,1,13/02/25 0:00,MI,1,80,MI,KKR,HH Pandya,B Sai Sudharsan,SM Curran,2,0,0,0,0,0,,,79,,,True,False,1,0,0,1,0,1,0,0,0,0,0,0,2,91,2,6.911392405,88,3,False,1,6.947368421,8,2,4,1,2,0,,,,
M029,1,13/02/25 0:00,MI,1,81,MI,KKR,HH Pandya,B Sai Sudharsan,SM Curran,1,0,0,0,0,0,,,80,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,92,2,6.9,88,4,False,1,6.947368421,8,2,4,1,1,0,,,,
M029,1,13/02/25 0:00,MI,1,82,MI,KKR,B Sai Sudharsan,HH Pandya,SM Curran,6,0,0,0,0,0,,,81,,,True,False,1,0,0,0,0,0,0,1,0,0,0,0,6,98,2,7.259259259,88,10,False,1,6.947368421,8,3,1,4,6,0,,,,
M029,1,13/02/25 0:00,MI,1,83,MI,KKR,B Sai Sudharsan,HH Pandya,SM Curran,1,0,0,0,0,0,,,82,,,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,99,2,7.243902439,88,11,False,1,6.947368421,8,3,1,4,1,0,,,,
M029,1,13/02/25 0:00,MI,1,84,MI,KKR,HH Pandya,B Sai Sudharsan,SM Curran,0,0,0,0,0,0,,,83,,,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,99,2,7.156626506,88,11,False,1,6.947368421,8,3,4,1,0,1,,,,
M029,1,13/02/25 0:00,MI,1,85,MI,KKR,HH Pandya,B Sai Sudharsan,SM Curran,4,0,0,0,0,0,,,84,,,True,False,1,0,0,0,0,0,1,0,0,0,0,0,4,103,2,7.357142857,88,15,False,1,6.947368421,9,3,4,1,4,0,,,,
