match_id,innings,runs,balls,wkts,Eco,win,PP_perf,Middle_perf,Death_perf,bowler,team,team_total
S06M019,1,53,24,1,13.25,0.0,0-11(6),1-42(18),,AM Hardie,CSK,10-190 (120)
S06M031,1,43,24,0,10.75,0.0,,0-43(24),,AM Hardie,CSK,4-218 (120)
S06M038,2,29,18,0,9.67,0.0,,0-29(18),,AM Hardie,CSK,8-169 (109)
S06M045,1,46,24,0,11.5,0.0,,0-46(24),,AM Hardie,CSK,6-218 (120)
S06M014,1,51,24,1,12.75,0.0,1-24(12),0-10(6),0-17(6),Sakibul Gani,RCB,5-210 (120)
S06M016,1,16,6,0,16.0,1.0,0-16(6),,,Sakibul Gani,RCB,8-205 (120)
S06M002,1,29,12,0,14.5,0.0,0-15(6),0-14(6),,GJ Maxwell,DC,4-224 (120)
S06M008,2,34,18,0,11.33,0.0,0-23(12),0-11(6),,GJ Maxwell,DC,3-176 (104)
S06M011,1,32,12,0,16.0,0.0,,0-32(12),,GJ Maxwell,DC,8-201 (120)
S06M016,2,35,18,0,11.67,0.0,0-29(12),0-6(6),,GJ Maxwell,DC,5-208 (120)
S06M023,1,11,6,0,11.0,1.0,,0-11(6),,GJ Maxwell,DC,6-184 (120)
S06M027,1,32,12,1,16.0,1.0,,1-32(12),,GJ Maxwell,DC,7-205 (120)
S06M035,2,19,12,0,9.5,0.0,,0-19(12),,GJ Maxwell,DC,3-239 (117)
S06M049,2,24,6,0,24.0,0.0,0-24(6),,,GJ Maxwell,DC,0-218 (107)
S06M006,1,35,24,0,8.75,1.0,0-23(18),0-12(6),,CV Milind,SRH,4-204 (120)
S06M011,2,33,24,0,8.25,1.0,0-24(18),0-9(6),,CV Milind,SRH,4-199 (120)
S06M011,2,21,12,0,10.5,1.0,,0-21(12),,Shadab Khan,SRH,4-199 (120)
S06M019,2,21,18,0,7.0,1.0,0-9(12),0-12(6),,Shadab Khan,SRH,6-189 (120)
S06M023,2,25,18,0,8.33,0.0,0-5(6),0-20(12),,Shadab Khan,SRH,4-185 (110)
S06M046,1,35,24,0,8.75,0.0,,0-26(18),0-9(6),Shadab Khan,SRH,7-187 (120)
S06M012,1,18,12,0,9.0,1.0,0-7(6),0-11(6),,D Ferreira,GT,5-200 (120)
S06M017,1,17,12,0,8.5,0.0,0-12(6),0-5(6),,D Ferreira,GT,5-194 (120)
S06M001,2,16,12,0,8.0,1.0,,0-16(12),,R Powell,LSG,10-186 (120)
S06M006,2,18,12,0,9.0,0.0,,0-18(12),,R Powell,LSG,3-210 (114)
S06M014,2,9,6,0,9.0,1.0,,0-9(6),,R Powell,LSG,10-131 (91)
S06M021,2,21,12,0,10.5,1.0,,0-21(12),,R Powell,LSG,6-225 (120)
S06M036,1,26,12,0,13.0,0.0,,0-26(12),,R Powell,LSG,5-234 (120)
S06M014,1,47,24,0,11.75,0.0,0-15(12),,0-32(12),Kaleem Sana,RCB,5-210 (120)
S06M045,2,41,24,0,10.25,1.0,0-20(18),,0-21(6),Kaleem Sana,RCB,5-211 (120)
S06M048,1,46,24,0,11.5,1.0,0-25(12),,0-21(12),Fazalhaq Farooqi,CSK,4-202 (120)
S06M007,1,37,18,0,12.33,0.0,0-37(18),,,Yuvraj Singh,CSK,7-211 (120)
S06M038,2,17,12,0,8.5,0.0,0-17(12),,,Yuvraj Singh,CSK,8-169 (109)
S06M045,1,41,18,0,13.67,0.0,0-41(18),,,Yuvraj Singh,CSK,6-218 (120)
S06M012,1,53,24,0,13.25,1.0,0-22(12),0-8(6),0-23(6),D Wiese,GT,5-200 (120)
S06M024,1,20,12,0,10.0,1.0,0-10(6),0-10(6),,D Wiese,GT,7-213 (120)
S06M010,2,53,24,0,13.25,0.0,0-26(12),0-18(6),0-9(6),Harpreet Brar,GT,7-189 (113)
S06M037,1,45,24,0,11.25,0.0,0-32(12),0-13(12),,Harpreet Brar,GT,8-224 (120)
S06M004,1,15,6,0,15.0,0.0,,0-15(6),,GD Phillips,GT,4-195 (120)
S06M012,1,14,12,0,7.0,1.0,,0-14(12),,GD Phillips,GT,5-200 (120)
S06M017,1,37,12,0,18.5,0.0,,0-37(12),,GD Phillips,GT,5-194 (120)
